actual,prediction,error,index,hr,workingday,season,weathersit,time_of_day
132,173.4,41.400000000000006,3103,5,0,2,2,Morning
257,236.6,20.400000000000006,3104,6,0,2,2,Morning
295,316.8,21.80000000000001,3105,7,0,2,3,Morning
417,391.6,25.399999999999977,3106,8,0,2,3,Morning
356,401.2,45.19999999999999,3107,9,0,2,2,Morning
310,415.0,105.0,3108,10,0,2,2,Morning
338,380.0,42.0,3109,11,0,2,2,Morning
400,383.8,16.19999999999999,3110,12,0,2,3,Afternoon
243,154.0,89.0,3111,13,0,2,3,Afternoon
107,155.8,48.80000000000001,3112,14,0,2,2,Afternoon
109,153.0,44.0,3113,15,0,2,2,Afternoon
122,140.4,18.400000000000006,3114,16,0,2,2,Afternoon
106,109.4,3.4000000000000057,3115,17,0,2,2,Evening
89,55.4,33.6,3116,18,0,2,2,Evening
33,31.6,1.3999999999999986,3117,19,0,2,3,Evening
28,45.6,17.6,3118,20,0,2,3,Evening
15,41.8,26.799999999999997,3119,21,0,2,3,Evening
5,36.8,31.799999999999997,3120,22,0,2,3,Night
3,34.8,31.799999999999997,3121,23,0,2,3,Night
5,4.4,0.5999999999999996,3122,0,0,2,2,Night
24,56.2,32.2,3123,1,0,2,2,Night
108,95.0,13.0,3124,2,0,2,2,Night
319,268.0,51.0,3125,3,0,2,2,Night
592,355.4,236.60000000000002,3126,4,0,2,2,Night
282,211.8,70.19999999999999,3127,5,0,2,3,Morning
135,104.6,30.400000000000006,3128,6,0,2,2,Morning
170,114.8,55.2,3129,7,0,2,2,Morning
232,133.6,98.4,3130,8,0,2,2,Morning
210,154.6,55.400000000000006,3131,9,0,2,1,Morning
181,148.2,32.80000000000001,3132,10,0,2,1,Morning
211,147.6,63.400000000000006,3133,11,0,2,1,Morning
302,77.6,224.4,3134,12,0,2,1,Afternoon
495,325.0,170.0,3135,13,0,2,1,Afternoon
507,318.2,188.8,3136,14,0,2,1,Afternoon
340,262.0,78.0,3137,15,0,2,1,Afternoon
200,198.2,1.8000000000000114,3138,16,0,2,1,Afternoon
120,149.8,29.80000000000001,3139,17,0,2,3,Evening
54,90.6,36.599999999999994,3140,18,0,2,1,Evening
47,38.6,8.399999999999999,3141,19,0,2,1,Evening
18,16.4,1.6000000000000014,3142,20,0,2,1,Evening
15,8.4,6.6,3143,21,0,2,1,Evening
7,10.8,3.8000000000000007,3144,22,0,2,1,Night
5,3.4,1.6,3145,23,0,2,1,Night
8,5.8,2.2,3146,0,1,2,1,Night
36,22.8,13.2,3147,1,1,2,1,Night
118,97.0,21.0,3148,2,1,2,1,Night
355,275.0,80.0,3149,3,1,2,1,Night
662,421.6,240.39999999999998,3150,4,1,2,1,Night
326,225.4,100.6,3151,5,1,2,1,Morning
184,125.0,59.0,3152,6,1,2,1,Morning
269,148.6,120.4,3153,7,1,2,1,Morning
313,173.0,140.0,3154,8,1,2,1,Morning
286,164.2,121.80000000000001,3155,9,1,2,1,Morning
247,155.2,91.80000000000001,3156,10,1,2,1,Morning
246,173.8,72.19999999999999,3157,11,1,2,1,Morning
363,235.0,128.0,3158,12,1,2,1,Afternoon
572,485.4,86.60000000000002,3159,13,1,2,1,Afternoon
525,405.8,119.19999999999999,3160,14,1,2,1,Afternoon
353,286.2,66.80000000000001,3161,15,1,2,1,Afternoon
268,180.8,87.19999999999999,3162,16,1,2,3,Afternoon
168,140.4,27.599999999999994,3163,17,1,2,1,Evening
132,85.0,47.0,3164,18,1,2,3,Evening
81,59.6,21.4,3165,19,1,2,1,Evening
41,16.6,24.4,3166,20,1,2,1,Evening
15,36.0,21.0,3167,21,1,2,1,Evening
3,33.0,30.0,3168,22,1,2,1,Night
5,11.6,6.6,3169,23,1,2,1,Night
7,11.8,4.800000000000001,3170,0,1,2,2,Night
31,25.4,5.600000000000001,3171,1,1,2,3,Night
112,78.2,33.8,3172,2,1,2,3,Night
363,257.8,105.19999999999999,3173,3,1,2,3,Night
678,493.0,185.0,3174,4,1,2,3,Night
317,248.4,68.6,3175,5,1,2,3,Morning
164,124.0,40.0,3176,6,1,2,3,Morning
200,125.8,74.2,3177,7,1,2,2,Morning
236,171.6,64.4,3178,8,1,2,2,Morning
213,175.2,37.80000000000001,3179,9,1,2,2,Morning
218,154.6,63.400000000000006,3180,10,1,2,3,Morning
237,156.0,81.0,3181,11,1,2,2,Morning
334,247.2,86.80000000000001,3182,12,1,2,3,Afternoon
562,445.2,116.80000000000001,3183,13,1,2,2,Afternoon
569,349.8,219.2,3184,14,1,2,1,Afternoon
336,293.4,42.60000000000002,3185,15,1,2,1,Afternoon
241,204.8,36.19999999999999,3186,16,1,2,1,Afternoon
168,154.0,14.0,3187,17,1,2,1,Evening
129,104.4,24.599999999999994,3188,18,1,2,1,Evening
88,69.2,18.799999999999997,3189,19,1,2,1,Evening
42,54.8,12.799999999999997,3190,20,1,2,1,Evening
20,29.4,9.399999999999999,3191,21,1,2,1,Evening
8,26.4,18.4,3192,22,1,2,2,Night
4,7.4,3.4000000000000004,3193,23,1,2,2,Night
6,8.2,2.1999999999999993,3194,0,1,2,2,Night
35,24.8,10.2,3195,1,1,2,2,Night
118,90.8,27.200000000000003,3196,2,1,2,3,Night
350,260.4,89.60000000000002,3197,3,1,2,3,Night
599,418.6,180.39999999999998,3198,4,1,2,3,Night
317,260.0,57.0,3199,5,1,2,1,Morning
161,112.2,48.8,3200,6,1,2,1,Morning
190,94.0,96.0,3201,7,1,2,1,Morning
212,143.6,68.4,3202,8,1,2,1,Morning
217,155.0,62.0,3203,9,1,2,3,Morning
214,131.6,82.4,3204,10,1,2,3,Morning
249,149.4,99.6,3205,11,1,2,2,Morning
302,183.6,118.4,3206,12,1,2,1,Afternoon
475,365.0,110.0,3207,13,1,2,2,Afternoon
381,329.2,51.80000000000001,3208,14,1,2,2,Afternoon
118,234.4,116.4,3209,15,1,2,1,Afternoon
50,164.6,114.6,3210,16,1,2,1,Afternoon
26,134.8,108.80000000000001,3211,17,1,2,1,Evening
21,49.6,28.6,3212,18,1,2,1,Evening
13,53.8,40.8,3213,19,1,2,3,Evening
17,22.2,5.199999999999999,3214,20,1,2,3,Evening
9,11.2,2.1999999999999993,3215,21,1,2,1,Evening
3,6.8,3.8,3216,22,1,2,1,Night
3,5.8,2.8,3217,23,1,2,1,Night
6,12.6,6.6,3218,0,1,2,1,Night
13,22.8,9.8,3219,1,1,2,1,Night
80,93.4,13.400000000000006,3220,2,1,2,1,Night
208,252.8,44.80000000000001,3221,3,1,2,1,Night
472,452.4,19.600000000000023,3222,4,1,2,1,Night
267,319.2,52.19999999999999,3223,5,1,2,1,Morning
154,117.6,36.400000000000006,3224,6,1,2,2,Morning
162,139.6,22.400000000000006,3225,7,1,2,2,Morning
224,162.2,61.80000000000001,3226,8,1,2,2,Morning
240,182.8,57.19999999999999,3227,9,1,2,2,Morning
219,151.4,67.6,3228,10,1,2,2,Morning
263,125.2,137.8,3229,11,1,2,3,Morning
281,158.8,122.19999999999999,3230,12,1,2,2,Afternoon
321,297.2,23.80000000000001,3231,13,1,2,3,Afternoon
243,247.8,4.800000000000011,3232,14,1,2,3,Afternoon
153,220.4,67.4,3233,15,1,2,1,Afternoon
112,138.6,26.599999999999994,3234,16,1,2,1,Afternoon
70,124.4,54.400000000000006,3235,17,1,2,1,Evening
63,100.8,37.8,3236,18,1,2,1,Evening
40,71.6,31.599999999999994,3237,19,1,2,1,Evening
31,104.2,73.2,3238,20,1,2,1,Evening
35,60.0,25.0,3239,21,1,2,1,Evening
23,51.0,28.0,3240,22,1,2,3,Night
7,40.0,33.0,3241,23,1,2,1,Night
5,5.4,0.40000000000000036,3242,0,1,2,1,Night
5,73.6,68.6,3243,1,1,2,1,Night
13,74.0,61.0,3244,2,1,2,1,Night
20,70.4,50.400000000000006,3245,3,1,2,1,Night
29,113.6,84.6,3246,4,1,2,1,Night
90,105.6,15.599999999999994,3247,5,1,2,1,Morning
118,149.4,31.400000000000006,3248,6,1,2,1,Morning
159,199.0,40.0,3249,7,1,2,1,Morning
146,207.0,61.0,3250,8,1,2,1,Morning
158,225.0,67.0,3251,9,1,2,1,Morning
161,263.2,102.19999999999999,3252,10,1,2,1,Morning
153,247.0,94.0,3253,11,1,2,2,Morning
147,251.0,104.0,3254,12,1,2,2,Afternoon
114,169.2,55.19999999999999,3255,13,1,2,3,Afternoon
82,128.0,46.0,3256,14,1,2,1,Afternoon
60,118.6,58.599999999999994,3257,15,1,2,2,Afternoon
61,67.0,6.0,3258,16,1,2,2,Afternoon
53,70.4,17.400000000000006,3259,17,1,2,1,Evening
39,70.8,31.799999999999997,3260,18,1,2,1,Evening
40,74.8,34.8,3261,19,1,2,1,Evening
27,64.4,37.400000000000006,3262,20,1,2,1,Evening
20,39.6,19.6,3263,21,1,2,1,Evening
18,41.4,23.4,3264,22,1,2,1,Night
9,40.2,31.200000000000003,3265,23,1,2,1,Night
4,20.0,16.0,3266,0,0,2,1,Night
6,5.2,0.7999999999999998,3267,1,0,2,1,Night
9,7.2,1.7999999999999998,3268,2,0,2,1,Night
19,24.6,5.600000000000001,3269,3,0,2,1,Night
48,36.8,11.200000000000003,3270,4,0,2,1,Night
56,100.6,44.599999999999994,3271,5,0,2,1,Morning
93,156.6,63.599999999999994,3272,6,0,2,1,Morning
152,206.4,54.400000000000006,3273,7,0,2,1,Morning
196,317.6,121.60000000000002,3274,8,0,2,1,Morning
186,321.6,135.60000000000002,3275,9,0,2,1,Morning
175,325.8,150.8,3276,10,0,2,1,Morning
137,300.8,163.8,3277,11,0,2,1,Morning
190,248.0,58.0,3278,12,0,2,1,Afternoon
114,193.6,79.6,3279,13,0,2,1,Afternoon
93,145.6,52.599999999999994,3280,14,0,2,1,Afternoon
58,64.4,6.400000000000006,3281,15,0,2,1,Afternoon
52,66.4,14.400000000000006,3282,16,0,2,2,Afternoon
42,52.8,10.799999999999997,3283,17,0,2,2,Evening
58,70.8,12.799999999999997,3284,18,0,2,2,Evening
25,36.2,11.200000000000003,3285,19,0,2,1,Evening
12,15.8,3.8000000000000007,3286,20,0,2,1,Evening
11,5.6,5.4,3287,21,0,2,1,Evening
5,3.2,1.7999999999999998,3288,22,0,2,1,Night
3,2.8,0.20000000000000018,3289,23,0,2,1,Night
9,18.0,9.0,3290,0,0,2,1,Night
17,75.8,58.8,3291,1,0,2,1,Night
30,313.8,283.8,3292,2,0,2,1,Night
66,485.6,419.6,3293,3,0,2,1,Night
85,203.0,118.0,3294,4,0,2,1,Night
103,98.2,4.799999999999997,3295,5,0,2,1,Morning
124,99.4,24.599999999999994,3296,6,0,2,1,Morning
135,120.0,15.0,3297,7,0,2,1,Morning
70,45.0,25.0,3298,8,0,2,1,Morning
46,54.0,8.0,3299,9,0,2,1,Morning
33,60.6,27.6,3300,10,0,2,1,Morning
33,70.2,37.2,3301,11,0,2,1,Morning
26,181.4,155.4,3302,12,0,2,2,Afternoon
26,231.2,205.2,3303,13,0,2,2,Afternoon
18,245.2,227.2,3304,14,0,2,3,Afternoon
23,116.0,93.0,3305,15,0,2,2,Afternoon
22,75.0,53.0,3306,16,0,2,1,Afternoon
12,38.8,26.799999999999997,3307,17,0,2,1,Evening
11,16.8,5.800000000000001,3308,18,0,2,1,Evening
13,21.2,8.2,3309,19,0,2,1,Evening
13,27.0,14.0,3310,20,0,2,1,Evening
7,22.0,15.0,3311,21,0,2,1,Evening
1,17.8,16.8,3312,22,0,2,1,Night
3,12.8,9.8,3313,23,0,2,2,Night
7,37.8,30.799999999999997,3314,0,1,2,2,Night
6,18.4,12.399999999999999,3315,1,1,2,1,Night
11,113.6,102.6,3316,2,1,2,3,Night
28,81.8,53.8,3317,3,1,2,3,Night
32,163.6,131.6,3318,4,1,2,2,Night
86,186.4,100.4,3319,5,1,2,2,Morning
114,161.8,47.80000000000001,3320,6,1,2,2,Morning
121,270.2,149.2,3321,7,1,2,2,Morning
126,160.8,34.80000000000001,3322,8,1,2,1,Morning
107,222.0,115.0,3323,9,1,2,1,Morning
86,169.4,83.4,3324,10,1,2,1,Morning
50,126.4,76.4,3325,11,1,2,1,Morning
43,116.0,73.0,3326,12,1,2,1,Afternoon
36,98.0,62.0,3327,13,1,2,2,Afternoon
40,86.2,46.2,3328,14,1,2,2,Afternoon
34,78.6,44.599999999999994,3329,15,1,2,2,Afternoon
19,36.4,17.4,3330,16,1,2,2,Afternoon
30,30.4,0.3999999999999986,3331,17,1,2,3,Evening
9,18.2,9.2,3332,18,1,2,1,Evening
7,6.8,0.20000000000000018,3333,19,1,2,1,Evening
1,5.4,4.4,3334,20,1,2,1,Evening
2,3.0,1.0,3335,21,1,2,1,Evening
2,6.0,4.0,3336,22,1,2,1,Night
11,78.4,67.4,3337,23,1,2,2,Night
36,95.0,59.0,3338,0,1,2,2,Night
26,161.2,135.2,3339,1,1,2,2,Night
31,268.2,237.2,3340,2,1,2,2,Night
23,128.8,105.80000000000001,3341,3,1,2,2,Night
8,69.8,61.8,3342,4,1,2,1,Night
10,81.6,71.6,3343,5,1,2,2,Morning
10,72.8,62.8,3344,6,1,2,2,Morning
15,63.0,48.0,3345,7,1,2,3,Morning
20,54.2,34.2,3346,8,1,2,3,Morning
13,51.6,38.6,3347,9,1,2,2,Morning
13,98.4,85.4,3348,10,1,2,1,Morning
53,106.8,53.8,3349,11,1,2,1,Morning
43,108.6,65.6,3350,12,1,2,1,Afternoon
35,132.0,97.0,3351,13,1,2,1,Afternoon
32,87.4,55.400000000000006,3352,14,1,2,1,Afternoon
20,84.6,64.6,3353,15,1,2,3,Afternoon
11,52.6,41.6,3354,16,1,2,1,Afternoon
10,37.6,27.6,3355,17,1,2,1,Evening
3,10.0,7.0,3356,18,1,2,1,Evening
5,4.0,1.0,3357,19,1,2,1,Evening
2,13.8,11.8,3358,20,1,2,1,Evening
1,11.0,10.0,3359,21,1,2,1,Evening
3,7.6,4.6,3360,22,1,2,3,Night
11,19.6,8.600000000000001,3361,23,1,2,3,Night
45,85.0,40.0,3362,0,1,2,3,Night
90,222.0,132.0,3363,1,1,2,3,Night
208,533.2,325.20000000000005,3364,2,1,2,2,Night
133,247.0,114.0,3365,3,1,2,1,Night
75,117.0,42.0,3366,4,1,2,1,Night
103,119.0,16.0,3367,5,1,2,1,Morning
109,133.0,24.0,3368,6,1,2,1,Morning
118,138.4,20.400000000000006,3369,7,1,2,1,Morning
119,116.8,2.200000000000003,3370,8,1,2,1,Morning
120,118.8,1.2000000000000028,3371,9,1,2,1,Morning
174,193.2,19.19999999999999,3372,10,1,2,1,Morning
257,334.6,77.60000000000002,3373,11,1,2,1,Morning
197,274.4,77.39999999999998,3374,12,1,2,1,Afternoon
117,169.2,52.19999999999999,3375,13,1,2,1,Afternoon
91,134.4,43.400000000000006,3376,14,1,2,1,Afternoon
63,78.2,15.200000000000003,3377,15,1,2,1,Afternoon
44,48.0,4.0,3378,16,1,2,1,Afternoon
26,31.4,5.399999999999999,3379,17,1,2,1,Evening
25,25.8,0.8000000000000007,3380,18,1,2,1,Evening
9,15.8,6.800000000000001,3381,19,1,2,1,Evening
5,8.0,3.0,3382,20,1,2,1,Evening
2,3.8,1.7999999999999998,3383,21,1,2,1,Evening
4,5.0,1.0,3384,22,1,2,1,Night
15,20.2,5.199999999999999,3385,23,1,2,1,Night
51,67.4,16.400000000000006,3386,0,1,2,1,Night
112,182.6,70.6,3387,1,1,2,1,Night
239,336.8,97.80000000000001,3388,2,1,2,1,Night
191,235.6,44.599999999999994,3389,3,1,2,1,Night
162,109.2,52.8,3390,4,1,2,1,Night
178,150.8,27.19999999999999,3391,5,1,2,2,Morning
222,197.4,24.599999999999994,3392,6,1,2,2,Morning
222,179.4,42.599999999999994,3393,7,1,2,2,Morning
261,169.8,91.19999999999999,3394,8,1,2,2,Morning
225,184.4,40.599999999999994,3395,9,1,2,1,Morning
250,246.6,3.4000000000000057,3396,10,1,2,1,Morning
271,190.6,80.4,3397,11,1,2,1,Morning
213,245.6,32.599999999999994,3398,12,1,2,1,Afternoon
128,144.4,16.400000000000006,3399,13,1,2,1,Afternoon
97,107.0,10.0,3400,14,1,2,1,Afternoon
92,77.2,14.799999999999997,3401,15,1,2,2,Afternoon
62,76.2,14.200000000000003,3402,16,1,2,2,Afternoon
59,45.8,13.200000000000003,3403,17,1,2,1,Evening
26,36.6,10.600000000000001,3404,18,1,2,1,Evening
37,44.8,7.799999999999997,3405,19,1,2,1,Evening
19,28.6,9.600000000000001,3406,20,1,2,1,Evening
6,14.6,8.6,3407,21,1,2,1,Evening
3,21.8,18.8,3408,22,1,2,1,Night
3,3.6,0.6000000000000001,3409,23,1,2,1,Night
7,42.6,35.6,3410,0,1,2,1,Night
18,14.8,3.1999999999999993,3411,1,1,2,1,Night
44,106.0,62.0,3412,2,1,2,1,Night
49,172.6,123.6,3413,3,1,2,1,Night
41,166.2,125.19999999999999,3414,4,1,2,1,Night
45,72.4,27.400000000000006,3415,5,1,2,1,Morning
48,56.6,8.600000000000001,3416,6,1,2,1,Morning
84,50.0,34.0,3417,7,1,2,1,Morning
98,197.8,99.80000000000001,3418,8,1,2,1,Morning
129,148.6,19.599999999999994,3419,9,1,2,1,Morning
147,146.2,0.8000000000000114,3420,10,1,2,1,Morning
118,44.4,73.6,3421,11,1,2,2,Morning
110,79.6,30.400000000000006,3422,12,1,2,2,Afternoon
97,87.6,9.400000000000006,3423,13,1,2,1,Afternoon
66,113.8,47.8,3424,14,1,2,1,Afternoon
60,114.8,54.8,3425,15,1,2,1,Afternoon
54,65.4,11.400000000000006,3426,16,1,2,2,Afternoon
32,32.0,0.0,3427,17,1,2,1,Evening
41,31.4,9.600000000000001,3428,18,1,2,2,Evening
28,25.2,2.8000000000000007,3429,19,1,2,3,Evening
19,52.0,33.0,3430,20,1,2,2,Evening
15,25.8,10.8,3431,21,1,2,1,Evening
7,10.2,3.1999999999999993,3432,22,1,2,1,Night
2,6.2,4.2,3433,23,1,2,1,Night
8,49.2,41.2,3434,0,0,2,1,Night
13,60.4,47.4,3435,1,0,2,1,Night
33,100.8,67.8,3436,2,0,2,1,Night
74,72.6,1.4000000000000057,3437,3,0,2,1,Night
122,139.6,17.599999999999994,3438,4,0,2,1,Night
136,203.6,67.6,3439,5,0,2,1,Morning
144,199.6,55.599999999999994,3440,6,0,2,1,Morning
169,198.6,29.599999999999994,3441,7,0,2,1,Morning
160,252.8,92.80000000000001,3442,8,0,2,1,Morning
138,279.8,141.8,3443,9,0,2,1,Morning
133,260.8,127.80000000000001,3444,10,0,2,1,Morning
123,194.6,71.6,3445,11,0,2,1,Morning
125,145.4,20.400000000000006,3446,12,0,2,1,Afternoon
102,70.4,31.599999999999994,3447,13,0,2,1,Afternoon
72,81.8,9.799999999999997,3448,14,0,2,1,Afternoon
47,66.2,19.200000000000003,3449,15,0,2,1,Afternoon
36,71.2,35.2,3450,16,0,2,1,Afternoon
49,31.8,17.2,3451,17,0,2,1,Evening
34,18.2,15.8,3452,18,0,2,1,Evening
19,5.8,13.2,3453,19,0,2,1,Evening
11,4.0,7.0,3454,20,0,2,1,Evening
1,2.2,1.2000000000000002,3455,21,0,2,1,Evening
3,2.0,1.0,3456,22,0,2,1,Night
9,18.8,9.8,3457,23,0,2,1,Night
40,81.0,41.0,3458,0,0,2,1,Night
85,215.0,130.0,3459,1,0,2,1,Night
196,462.0,266.0,3460,2,0,2,1,Night
157,203.0,46.0,3461,3,0,2,1,Night
120,87.6,32.400000000000006,3462,4,0,2,1,Night
157,85.8,71.2,3463,5,0,2,1,Morning
224,127.0,97.0,3464,6,0,2,2,Morning
203,130.6,72.4,3465,7,0,2,2,Morning
247,106.6,140.4,3466,8,0,2,2,Morning
315,136.2,178.8,3467,9,0,2,2,Morning
214,147.6,66.4,3468,10,0,2,2,Morning
164,359.4,195.39999999999998,3469,11,0,2,2,Morning
122,271.6,149.60000000000002,3470,12,0,2,2,Afternoon
119,256.8,137.8,3471,13,0,2,1,Afternoon
89,143.0,54.0,3472,14,0,2,1,Afternoon
90,142.8,52.80000000000001,3473,15,0,2,1,Afternoon
61,78.8,17.799999999999997,3474,16,0,2,1,Afternoon
49,42.2,6.799999999999997,3475,17,0,2,1,Evening
